text,polarity
«ѕЏж «бг’—ннд «бм г‘«еѕе  жЋнё г–»Ќе «б« Ќ«ѕне «б м ћгЏе« «б«” «– Џг— Ў«е— ”Ќб ж÷—» —’«’ ж Џ–н» «б»д«  бд  Ёб ж« гд «бЌ”«» «не« «б«ќж«д,-1
ећжг «б»бЎћне  Ќ  Ќг«не «бћн‘ ж«б‘—Ўе «дЎбё Ём »ж—”Џнѕ ж«б“ё«“нё ж»де« ћ—«∆г ћѕнѕе Ём гбЁ Џ’«»е «б«дёб«» «бгбЁ «я ў жЁ«÷,-1
—Ё÷ «б бЁ“нжд «бг’—н ўеж—н Ён »—д«гћ Џг—ж ќ«бѕ Ќгбе «б Џ нг ж «б ‘жне г«“«б  г” г—е,-1
ё«ббя енЏгбж« гжёЏ »ѕб нж нж» жен”гже нж нж” жен»ём Џбне —ё«»е гд «бќ—Ё«д,-1
г—”н гЌ»ж” жќ«нд жг‘ ен—ћЏ ж«б ’«бЌ г—Ёж÷ «б”«ѕе «бгЌ —гжд,-1
«бЌѕнЋ Џд «д ‘ќ’« нЌѕѕ гд бе гя«д Ём «бжЎд жгд бн” бе гя«д е“б,-1
дѕнд «Џг«б «бЏдЁ «б н бћ«  бе« Џд«’—  ќ—н»не Ён гЌнЎ г»дн ћ«гЏе «бѕжб «бЏ—»не «б”«ѕе «бгЌ —г,-1
«” Ё «Ѕ г«—” г«дЁЏ‘ ЎдЎ«жн жёѕ я«д «яЋ— ‘—Ё« ж«‘—Ё Џбне ё÷«Ѕ Ќёнён Ёг« »«бя »«” Ё «Ѕ гбЏж» Ён «”«”е ж Ё«’нбе жг»дн Џбм я–» —∆«”н Ё«÷Ќ,-1
«—Ё÷ «бѕ” ж— «б–н нд’ Џбм гЌ«яге «бгѕдннд Џ”я—н«,-1
нЁ÷Ќ я–» ёд«е «бћ“н—е жня‘Ё  гЋнб «б«ќж«д ѕж— «бгж м,-1
«”Ќ»ж« «бжЋнёе «бѕ” ж—не «бг‘жее д—нѕ бћде гЌ«нѕе  ÷Џ гнЋ«ё ‘—Ё дб Ё Ќжбе ћгнЏ««жбжн д« ем  жЌнѕ «б’ЁжЁ жбн” «бг“нѕ гд «б’ѕ«г ж«бЁж÷м,-1
«Ќд« Џдѕд« Ћё«Ёе «Џ н«ѕ ббё»Ќ Ћё«Ёе «Џ н«ѕ ббё–«—е «—ѕжџ«д ёѕ— «де н»ѕ« де÷ е »«бдў«Ёе ‘н—«я бг« я«д Џгѕе,-1
н д«ё÷ гЏ ж«ћ» «б‘—Ўе «б ж—Ў Ён «бЏдЁ «ж «б ’Џнѕ гЏ «бг ў«е—нд,-1
«б‘»яе “Ё  Ёжѕ«Ёжд « ’«б«  гж»нднб,-1
«б–нд н ”«»ёжд б б»н” г—‘ѕ «б«ќж«д «бЌ–«Ѕ Џбнег «д нѕ—яж« «дег неѕ—жд я—«г ег ё»б «д н ЌѕЋж« Џд «бЋж—е г« нЁЏбе «б‘«Ў— »яг бд нЁЏбе »д«,-1
бг«–« бг н–е» «б—∆н” «бЎ—Ўж— «бм ћд«“е бж«Ѕ «б‘—Ўе бж я«д г—”н я«дж« г”Ќже,-1
ёб б« ббѕ” ж—  дё– г’— гд «бЏд’—не ж«бѕ”я « ж—не ж«б ё”нг,-1
гд џ—«∆» «б«дёб«» яб ÷нжЁ г’— гд ”н«”ннд ж«Џб«гннд «ж—ж»ннд ж«г—няннд нежѕ «ж «Џѕ«Ѕ бб«”б«г,-1
г«Џдѕн‘ г‘ябе дё»б «ж д—Ё÷ «бё—÷ Џбм «”” «ё ’«ѕне бяд «дя  бжн «бѕнд Џ‘«д  Ќбб ж  Ќ—г еж ѕе «ббн нд—Ё“,-1
ж«Ќѕ гд гћ«еѕнд »н  «бгёѕ” жеж »нћ«еѕ ё’ѕн »н—«ё» «я«ѕгне «б‘—Ўе Ќ—яе я«нѕндег,-1
«–«Џ  ёд«е «бћ“н—е «б—∆н”не «д ‘еѕ«Ѕ «б« Ќ«ѕне нд гжд «бм «б«ќж«д ‘еѕ«ƒд« ябег ж«Ќѕ жбяд еб «бЌ”ндн «»ж÷нЁ «ж я—г ћ—ћнж” гд «б«ќж«д Џн»,-1
«я»— Ёж«∆ѕ «б«дёб«» г’— «б«ќн— Џ«бгн« Ём г” жм «бгЏн‘е жЁм «б Џбнг «б«”«”н ж»я—е  ‘жЁж г’—,-1
«бя« » «б«г—нян д«Џжг  ‘жг”ян «бгќ—ћ «б«г—нян г«няб гж— —∆н” «бж“—«Ѕ«бдг”«жн »—ждж я—«н”ян нежѕ џ—»нжд гд«’—жд ббЏ—» гЏ«ѕжд б«”—«∆нб,-1
гёѕ—‘ «Ќ —г —«ня бж «д  гд «б«ќж«д «ж гд «бдя”ћне » жЏ Ћж—е нд«н— д«ё’  ёжбн «Ќ —г —«н «Џѕ«Ѕд« «б«”—«∆нбннд г’— «б«ќж«д «бгЏ—’нд,-1
е–« г« нЌѕЋ Џдѕг« б«  ёжб «бЌё ж г”я »«бЏ’«не гд «бд’ ж —Ё÷ «ѕ«де ЏдЁ «б”бЎее–« еж «б«гд Џбм «бЎ—нёе «б«ќж«дне,-1
 »« бя г«—я,-1
«б»ѕнб «б»ѕнб «»ж «бЁ жЌ  ж—нЎ «бћн‘ Ён «б”н«”е «яЋ— гд «бб«“г ќЎ— Џбм «б«гд «бёжгн,-1
н”ёЎ «Џб«д г—”н «бѕня « ж—н,-1
—∆н”яг я«д енЎн— гд «б”Џ«ѕе «де г ’ж— гЏ еняб ѕбжё н енЎбЏ еняб »н«ќѕ «ж«г— гд «бќбнћ ж«г—ня« ж«”—«∆нб жёжм «б«” я»«— «дег «б«ќж«д «бЁ«‘бжд,-1
«бдЁ«ё гѕг— Ў«е— «»ж “нѕ нбџн «бг‘«—яе Ён «бЏ«» «бЁ—«дяЁжд жнЌжб гн“«дне «бг‘«—яе б’дѕжё ѕЏг г’— «бгд«’» ббг’«∆»,-1
‘«еѕ «ќ— яб«г бг нЏѕ гћѕн« «н ЌѕнЋ гЏ »‘«—,-1
янЁ б«д”«д Ён я«гб ёж«е «бЏёбне «д нёѕг дЁ”е бб‘е«ѕе гд «ћб ж«Ќѕ »еЎ«бе г—”н,-1
«бг ег »«“ѕ—«Ѕ «б«ѕн«д гЏ «б ЌЁў «б‘ѕнѕ Џбм ”»» «б« е«г н«ќѕ Ќ»” жяб гд ё бж« «б‘еѕ«Ѕ ндЏгж« »«б»—«Ѕе Џѕ«бе Џѕб« ,-1
«г« «бг «”бгнд «бће«б «ѕЏн«Ѕ «б”бЁне «бћ«гне б« «ќб«ё жб« г»«ѕ∆ н ‘г жд жн÷Ќяжд Џбм ћЋЋ гћ“—е —«»Џе «бЏѕжне,-1
«бћн‘ бг нќжд г—”н ЁёЎ »б ќ«д «б‘Џ» «бг’—н »«ягбе,-1
«жд  м Ён  ћ»— ÷нжЁе« Џбм ёжб г«  —нѕ ж«бг–нЏе  —ЁЏ ж—ёе «г«г «б÷нЁ бнё—« где« «Џб«г «бЏ«—,-1
гЌ«—»е «бўбг »«бўбг” д ен »ўбг «бЎ—Ёнд «ќж«д Џ”я—,-1
«б«”ж«дн н—жн Џд гƒћ— ‘ёе «д« ”«Ў—ѕ ’«Ќ»яг б«де ё б жя–» жџ‘ ждяЋ жЏжѕе жбн” б«де гб Ќ ж «бгё«б я«гб«,-1
яд  «Џ ёѕ «д Ў«е— «»ж “нѕ б« нЁег Ём «б”н«”е ж«б«д  «яѕ  «де б« нЁег б« Ём «б”н«”е жб« Ём џн—е« Џ”я—м ‘Ў—дћ,-1
гжб«д« «б н”,-1
«бм »ё«н« «бќ—Ё«д »«м »«м,-1
ж«ќн—« ёб е« «д« жџн—н г«∆е г—е «б џнн— Џбм ж”«ќе нћн»  ”бќ«  жЁн яб г—е нЋ»  ’Ќе е–е «бдў—не жн’гг «б»Џ÷ Џбм «бж”«ќе Ёедн∆« бег »«б ”бќ« ,-1
’ѕж— ё«джд  ‘янб «б«Ќ“«» ѕжд «н Ќж«— ждЁ” «бЌ«б »«бд”»е бё«джд г»«‘—е «бЌн«е «б”н«”не нёб’ г÷гжд «н Ќж«— жЎдн жнЁёѕе ћ«д» я»н— гд г’ѕ«ён е,-1
е–« еж д’ «бгё«б « Ќѕ«яг «д  д‘—же я«гб« бж яд г —ћ«б« г‘ е »Ўбж« Ќё«—е ж д÷Ёж« ‘жне гд »«» «б џнн—,-1
‘д ё«ѕе «б«дёб«» Ќгбе г” г—е Џбм яб «’Ќ«» «б—«н «б«ќ— Ќ м гд нќ бЁ гЏег гд ЌбЁ«∆ег Ќ м б« н»ём ед«я —«н «ќ—,-1
«д г я–«»жд жё бе н”ёЎ Ќяг «бЏ”я— е «Ё —ћ ё«Џе ћ«гЏе ”ж«” Џдѕг« »ѕ« «бд»жм «б–м «жЁѕе «б«дёб«» б Ќ”нд ’ж— е Ём бдѕд жЎ—ѕже гд «бё«Џе,-1
«бм гнд« жћж—ћ ж«дЎжд џн—ж« «”г«Ѕяг Џбм »—жЁнбяг ё»б г«  ‘ гждм Џ‘«д «бг”«бе г »ё«‘ ѕнд жЏд’—не жЁ де ёбе «ѕ» жџ»«Ѕ яг«д,-1
гѕ «бЏгб »ё«джд «бЎж«—мЅ «” г—«— ббёгЏ ж«д е«я бЌёжё «б«д”«д ж«бЌ—н«  «б«”«”не нжг Ќ“нд «б џнн— Ќ гн,-1
Џб«Ѕ «б«”ж«дн гд нё»б »«д ќ«»«  гћб” «б‘Џ» н”«Џѕ «б«ќж«д Џбм  џЎне ћ—«∆гег,-1
 Џ—н’ »—е«гн жж”«ќе Ќ“»е ж«бѕЏже «б”Ёене »ѕ«ж« гд нжг г« ѕЏгж« «»ж «бЁ жЌ г‘ Ќ«ће г” ћѕе,-1
Џдѕг« нЌяг «бќ—жЁ«бЌ«бе «бЏ’»не «б»«∆”е б»Џ÷ «д’«— г—”н ћЏб ег нЌ ћжд Џбм «бгё«б ё»б «д нягбж« ё—«Ѕ е бб«ќ—,-1
н« ѕннд «бд»м бж я«д «б»—«ѕЏм «ббм ё«б едЏгб г’«бЌе  ‘ џб «”Ўж«де н« ќ«нд н« Џгнб н« «—е«»м н« «ќж«дм Џ«н“  ЎбЏег Џ‘«д  —÷м «г—ня«,-1
«б«ќж«д Ќжбждн ббћд«н«  Џ‘«д я »   жн е »Џѕ «бгёЎг »«ёжб Ёне« бг« «д ж« г‘ ёѕ «бЏдЁ » —џж« я н— бне ж« егждн »÷—» »д«Ѕ,-1
«б«—е«» де«н е г“»бе «б «—нќ,-1
Ён «бѕжб «бг ќбЁе нё б «б«б«Ё ж  Ќ—ё ћЋЋег ж  бём Ён «б“»«бе Ћг  ё«г «б«Ќ Ё«б«  «б”джне б«”»«» ”н«”не,-1
«џб«ё «бёдж«  ”н«”е г—Ёж÷е жнћ» «б« дё»б »е«,-1
”Ё— —∆н” «бћгеж—не ж—∆н” «бж“—«Ѕ «бм «бќ«—ћ Ён е–« «б жён  «” е«де »«б‘Џ» «бг’—н,-1
’Ёж  Ќћ«“н не«ћг ‘нжќ «б”бЁннд «ббн ё«Џѕнд Ён »нж ег «г«б Ёнд гёжбе бЌжг «бЏбг«Ѕ г”гжге «ббн ё—Ёжд« »не«,-1
»нёжбя ѕЏже «б”н”м ѕм ѕЏже бЌ—» «ебне Џбм «”«” «д «б бжнЌ »”нд«—нж ”ж—н« ж«б«—е«» Ём ”нд« ж«бѕЏже ббЏ’н«д ж ё”нг «б,-1
«бЏ» »жбдћ »»б«‘ ЁёЎ »гжбѕ ”нѕя «б”н”н ћ«д» гд ЁЏ«бне «бгжбѕ бЎб«» ÷ѕ «б«дёб«» ћ«гЏе Ќбж«д «д ќ»ж« «б»—’ яженд г’—,-1
ё«б «б—∆н” «бЁб”Ўндн гЌгжѕ Џ»«” «д г« ЌѕЋ б «бнежѕ Ён «бежбжяж”  еж «»‘Џ ћ—нге Џ—Ё е« «б»‘—не гд нжгя “г»«жм жд д н«Џ»«”,-1
Џдѕг« няжд ЎгжЌ «д”«д «д н»ж” «б»н«ѕе «ж нћб”  Ќ е« Ќ м бж »«Џ я—«г е ж‘—Ёе ж«ебе Ћж—е ѕм жб« «дЌЎ«Ў,-1
»«бЁнѕнж  жЁнё Џя«‘е енЁ« жбне д«‘Ёе,-1
«бЏдЁ ж«бё б Ён гЌнЎ гё— ћг«Џе «б«ќж«д гѕ«д жг—Ёж÷ »«бя«гб яг« Ён «‘ »«я«  «”нжЎ ж»дн ”жнЁ яб «бѕг «бг’—н Ќ—«г б«  Ё”ѕж« нжднж,-1
б«‘е«ѕе бЁ«”ё,-1
б«жб г—е Ём  «—нќ «б«”б«г не Ё «бг’бжд ÷ѕ ќЎн» «бћгЏе ё« б «бѕ«Џне ”«бг Џ»ѕ «бћбнб Џ»ѕ «б»н«ѕе д«б г« н” Ќёе,-1
«б«е—«г «б—«яЏе бб»н«ѕе  Ќжб  «бм ’ЌнЁе ’енждне  д–— «бЏ—» »«бЌ—» Џдж«д б«  ћѕе «б« Ём «”—«∆нб,-1
гд «я»— «ќЎ«Ѕ д«’— «Џѕ«г ”нѕ ёЎ» «бЁя— н г гж«ће е »«бЁя— б« »«б«Џѕ«г ё б ’«Ќ» «бЁя—е гд «ћб Ёя— е н“нѕ е–е «бЁя—е «д,-1
«б«ќж«д ж«б”бЁнжд н” џбжд «бћеб ж«бЁё— нѕЁЏжд «б«гнжд бб ’жн  б«м ‘нЅ »«”г «б«”б«г жн‘ —жд «’ж« ег »«б“н  ж«б”я— е–е ѕнгё—«Ўн ег бб«”Ё,-1
н« «д’«— ‘Ёнё «бЌяг«б«ћ—«гн бб«ќж«д б« нЏдм «»ѕ« «д нЌягд« ‘Ёнё ’»н г»«—я «–« ѕЏг г ‘Ёнё Ё«б«жбм »яг  ѕЏнг ћг«б г»«—я б«дег« ж«Ќѕ Ёя—ж« г—е,-1
Џѕ«Ѕ «б«дёб«» бяб г« н Џбё »«б«”б«г ЁўнЏ еб ег «б’бн»нжд «бћѕѕ »«”г«Ѕ жжћже ћѕнѕе,-1
«Џ—«÷д« Џд «б—ѕ Џбн яб» «б”н”н «бгЌ«гн «бЁ«‘б «бя–«» «бг— ‘н ж«б»–нЅ«б‘ «г бн” ÷ЏЁ« гд«б« ж«ббе жбяде  —ЁЏ ж«Џ—«÷ Џд «бћ,-1
ж«÷Ќ «д «бд«” «ббн ”«яде Ён «я ж»— » —жЌ гѕ«—” ж ‘ џб Ён «бё«е—е ж«бћн“е жѕе ”»» я«Ён б“Ќге —ен»е,-1
«б‘««  »««нў бне н« г«—я,-1
—џг «д «б’Ќ«Ёе —”«бе «б« «д Ёне ’ЁЌ«  я«гбе »  ябг Џд ’«Ёнд«“ ”г« «бг’—н Ќб«же —жЌ жѕн я«—Ће,-1
Ќ“» «бдж— «жб ќ«“жё я«д где я«д Ён «д ќ«»«  «б—∆«”е «г« Џѕѕ я»н— гдег «д ќ»ж« г—”н жя«дж« »«бяб«г гЏ «»ж«бЁ жЌ «д ќ»ж« «бЏ—’,-1
бѕнд« «я»— —’нѕ Ём «бЏ«бг б«я«–н» «б«Џб«г Џбм «б‘«‘«  ж«б’ЁЌ«  «д ў—ж« »Џѕ ”ёжЎ «б«дёб«» гж”жЏе «Џб«г «бЏ«— ” яжд ЌѕнЋ «бЏ«бг,-1
ж“Џб«днд «–« —ЁЏд« ”Џ— «б –«я— џ’» Џдя  ѕЁЏ ж«д  ”«я  Џ‘«д  ‘жЁ «б« Ќ«ѕ жћгеж—е,-1
гд б« нж«Ёё «б—∆«”е Џбм е–е «б—ƒне жнЏ«—÷е« гя«де «бжЌнѕ Ён «б”ћжд жџн«е»е«,-1
»Џѕ г’«ѕ—е Ёнбг Ќб«же —жЌ гдЏ ”г« «бг’—н гд «бџд«Ѕ г м н—ЁЏ г”∆жбж« е–е «бѕжбе «бж’«не Џбм е–« «б‘Џ» б« бб”бЎжне,-1
бж яб “гбя«жм е ёЏѕж н‘ гж Ё гнѕж ж«ббЏн»е «д« гёѕ— ў—Ёяж г«‘м ж«Ќ» «ёжбяж Џдѕя Ё—нё  «дм ггяд  ‘ћЏег н« ягя »” г ‘ г‘ «б“г«бя,-1
ёб»ж« «бѕдн« »Џѕ ”Ќб Ќг«ѕе Ём “гд г—”н ж’г ж« «г«г ё б гЏ ёбнд »«б”ћжд  Џ–н»« ж»Џ—»е  —Ќнб,-1
гЌгжѕ «б‘«гм «бЏ÷ж «бћ«еб б« Ќ«ѕ «бя—е нёжб «д ‘Џ«— —«»Џе гЌ—г ѕжбн« «бћеб дж—жжд,-1
бг н —я «б«дёб«» дён’е «б« жЏгбе«,-1
«бќ»— «бг ѕ«жб Џбм »Џ÷ «бгж«ёЏ «б’ЌЁне ж«б«ќ»«—не ж«б–н н“Џг Ќ’жбн Џбм  гжнб «ћд»н Џ«— гд «б’Ќе  г«г« нд»џн «нё«Ё Ќгбе «б«Ёя ж«б ‘жне Ёж—«,-1
бне нж’бж« «бж«Ќѕ Ён ”де «де ня—е Џн‘ е ж«бнжг «ббн « жбѕ Ёне Ћ«джне Џ«ге Џбгжд« ’Ќ,-1
«б«ќж«д «ќ «—ж« —÷« «б«г—ня«д ќб«’ »«д  гд “г«д жѕе «ббн енЏгё ќб«Ёег гЏ «б”бЁннд жг‘ »Џнѕ  б«ёнег »нЏ«н—ж« «б”бЁннд »Џб«ёе »Џ÷ег »«б«гд,-1
ен∆е г” ‘«—м ё÷«н« «бѕжбе  —Ё÷  Џѕнб«  «бѕ” ж— гƒяѕе «де нЁ Ќ «б»«» ббЁ”«ѕ ж‘еѕ ‘«еѕ гд «ебе«,-1
ж“«—е «б«жё«Ё »г’—  гдЏ »—е«гн гд «бќЎ«»е «бћгеж— г’— «б‘нќ «бЏ—’ Ќ“» «бдж— «б«дёб«» «бЏ”я—,-1
«бЎЏг ед« бб‘Џ» «бџб»«д «ббн дЁ”е нќб’ гд «бд«∆» «бЏ«г нЏдн »нёжббя ёжб «нже Џбм ѕ” ж— гЏнж» ж«Ќд« д‘нбе ж б»” «д  «»ѕн,-1
Ём “гд «б«дёб«» ё б «бг”бг «бгб Ќм Ём г’— бн” «—е«»« ем «бЌ—» Џбм «б«”б«г ж«” ЏЎ«Ё «бџ—» дЌж «б«ё»«Ў,-1
’ѕнён «бЏ“н“яќе яѕе џ“е де÷е«б«дћџе,-1
«не н« жб«ѕ «бж”ќе Ёне «не Ћж—е «б«д —д   н «н ж”«ќе,-1
«нд ќ«бѕ “нд —∆н” «ббћде «б«жбнг»не ’—«ќ ж еѕнѕ ж‘ћ«Џе Ём “гд г—”н гд ќ«Ё ”бг ж«бћ»д ”нѕ «б«ќб«ё,-1
«Ќ—ё ѕг «б«ќж«д ж «ѕ»Ќ »ѕб «бќ—жЁ «Ћднд ж «д’— «бџб»«д,-1
«“ем Џ’ж— «ббќЁде,-1
‘енѕ ж гЏ ёб ё б ж Џ–н» ж«Џб«д ѕ” ж—н нћЏб «—«ѕе г—”н Ёжё «бё«джд бяд «—ѕжџ«д бг нЏ —÷ «б« Џдѕг« ќбЏ «б‘Џ» г—”н «б«ќж«д гбе ж«Ќѕе,-1
«Џб«г «бЏ«— н»ѕ« Ќгбе дЏг ббѕ” ж— ё»б «д нўе— «ж нЏ гѕ «ж нЏ—Ёе «Ќѕ ”н«”е «бёЎнЏ е‘ Џбне,-1
»—џг г«нўджде «д ’«—« н»ѕж «б«ќж«д жЌбЁ«ƒег Џ’»ннд ћѕ« н ЌѕЋжд Џд дќ»е гЏ“жбе жгЏ –бя нде«бжд Ёне« ‘ г« ж ќжнд« жяб г«н‘џбег «б«д ёгЏ «бќ’жг,-1
«Ўбёж« «”г —«»Џе «бЏѕжне Џбм гѕ—”е »«бгџ—» жЌѕнёе » —ян« ж«б«дёб«» нЎг”е« гЏ «‘«— е« бнќЁж« «я»— г–»Ќе Ём  «—нќ г’—,-1
г»ѕ«  ећн— «б«ё»«Ў гд гд«“бег Џдѕ ЌѕжЋ  ж — Ў«∆Ён ћ—нге «÷«Ёне Ён Ќё гж«Ўднд г’—ннд ’ѕёж« «д ед«я ѕжбе б« «’ѕё «д «б‘—Ўе Џ«ћ“е Џд Ќг«н ег,-1
же–е «б«Ќѕ«Ћ гд ‘«де« «ѕќ«б «б»б«ѕ Ём Ёж÷м жЁ де Ў«∆Ёне ж ѕЁЏ «бгћб” «б«Џбм «бм « ќ«– ё—«—«   ЏЎб Џгбне «б Ќжб,-1
«— Ё«Џ «”Џ«— «бџ«“ «б”жб«— «б»д“нд «бѕж«Ѕ «бџ–«Ѕ Ён г’— ’ѕё «б”н”н Ён «де ”н—ЁЏ «бѕЏг ж«де Џ–«» жгЏ«д«е «д ќ»ж« «бЏ—’,-1
«б«гд ж«б«г«д Ён Ќяг «бЏ”я— «’»Ќд« ЁЏб« «÷Ќжяге «бЏ«бг «д ќ»ж« «б»—’,-1
 ё—н— д«—н «бћ“н—е  Ё÷Ќ Џб«ёе ж“н— «бѕ«ќбне »«б»бЎћн ’»—н дќджЏ,-1
«–« «” г—  «бён«ѕе «бг’—не «бЌ«бне Ён деће« Ё”д—м  г—ѕ« ж«—е«»« Ён г’—,-1
«д« Џг—н г« ”«дѕ  жб« е”«дѕ «б«ќж«д ѕе «д« ё«ЎЏ  яб «б«д ќ«»«  Џ‘«д я«д  г ў» «бег жг« “б  Ћ«»  Џбм —«нн «б«д ќ«»«  «ббн ћ«не бд «ё«ЎЏ,-1
 Ќ«бЁ «б«ќж«д «б«д ќ«»«  «б—∆«”не »«Ўбе б«д г—”н г«“«б —∆н”« г’— гнѕ«д «б Ќ—н—,-1
Ћг н’б «б«” Џб«Ѕ «бм гѕ«е »«де«Ѕ «бЌж«— ж «бяб«г гЏяг г« Ён‘ где Ё«нѕе ея–« ндў— «Ќѕ «Ў—«Ё Ќ—” «б«ќж«д «бЌѕнѕн ббѕнгё—«Ўне жббЌж«—,-1
